VALUE;DATE;HOUR
244333;24.02.2009 0:00:00.000000;24
244332;18.03.2009 0:00:00.000000;11
244322;15.01.2009 0:00:00.000000;16
244322;01.10.2009 0:00:00.000000;21
244320;22.09.2010 0:00:00.000000;22
244319;07.10.2009 0:00:00.000000;15
244290;03.01.2009 0:00:00.000000;6
244286;03.09.2010 0:00:00.000000;18
244286;03.10.2010 0:00:00.000000;1
244283;07.09.2010 0:00:00.000000;8
244279;25.02.2009 0:00:00.000000;15
244277;10.01.2009 0:00:00.000000;24
244232;29.09.2010 0:00:00.000000;16
244230;02.03.2009 0:00:00.000000;1
244187;25.02.2009 0:00:00.000000;23
244184;09.10.2010 0:00:00.000000;6
244177;02.10.2010 0:00:00.000000;2
244176;07.12.2009 0:00:00.000000;9
244165;24.09.2010 0:00:00.000000;7
244163;16.09.2010 0:00:00.000000;15
244162;03.01.2009 0:00:00.000000;4
244152;01.03.2009 0:00:00.000000;13
244143;01.01.2009 0:00:00.000000;21
244140;02.01.2009 0:00:00.000000;13
244139;03.03.2009 0:00:00.000000;8
244136;08.10.2009 0:00:00.000000;21
244134;26.02.2009 0:00:00.000000;9
244134;07.10.2009 0:00:00.000000;11
244130;02.01.2009 0:00:00.000000;2
244108;03.09.2010 0:00:00.000000;12
244102;25.02.2009 0:00:00.000000;16
244100;02.01.2009 0:00:00.000000;15
244093;25.02.2009 0:00:00.000000;14
244089;07.10.2009 0:00:00.000000;10
244085;01.01.2009 0:00:00.000000;20
244045;05.02.2009 0:00:00.000000;15
244034;01.03.2009 0:00:00.000000;20
244009;25.02.2009 0:00:00.000000;13
243972;01.10.2009 0:00:00.000000;16
243943;23.02.2009 0:00:00.000000;23
243935;11.01.2009 0:00:00.000000;10
243932;16.03.2009 0:00:00.000000;13
243931;01.03.2009 0:00:00.000000;1
243930;06.10.2009 0:00:00.000000;12
243902;23.02.2009 0:00:00.000000;15
243894;01.10.2010 0:00:00.000000;13
243887;01.01.2009 0:00:00.000000;1
243873;20.02.2009 0:00:00.000000;20
243862;22.02.2009 0:00:00.000000;15
243856;23.02.2009 0:00:00.000000;16
243851;24.09.2010 0:00:00.000000;21
243850;30.09.2010 0:00:00.000000;23
243847;27.02.2009 0:00:00.000000;11
243839;01.03.2009 0:00:00.000000;18
243799;08.10.2009 0:00:00.000000;20
243791;24.09.2010 0:00:00.000000;2
243783;01.03.2009 0:00:00.000000;14
243769;17.03.2009 0:00:00.000000;11
243750;25.02.2009 0:00:00.000000;9
243742;08.09.2010 0:00:00.000000;24
243724;01.01.2009 0:00:00.000000;5
243723;27.02.2009 0:00:00.000000;20
243717;03.09.2010 0:00:00.000000;11
243712;01.03.2009 0:00:00.000000;15
243712;06.10.2009 0:00:00.000000;11
243710;16.09.2010 0:00:00.000000;10
243708;05.10.2009 0:00:00.000000;22
243700;07.10.2009 0:00:00.000000;17
243693;11.01.2009 0:00:00.000000;22
243690;02.01.2009 0:00:00.000000;12
243690;22.02.2009 0:00:00.000000;22
243681;08.09.2010 0:00:00.000000;20
243679;07.10.2009 0:00:00.000000;12
243650;23.09.2010 0:00:00.000000;14
243641;01.01.2009 0:00:00.000000;15
243627;25.02.2009 0:00:00.000000;20
243625;19.10.2009 0:00:00.000000;3
243623;04.02.2009 0:00:00.000000;17
243618;16.03.2009 0:00:00.000000;15
243604;21.02.2009 0:00:00.000000;22
243601;01.03.2009 0:00:00.000000;21
243580;21.02.2009 0:00:00.000000;21
243576;17.03.2009 0:00:00.000000;16
243542;23.02.2009 0:00:00.000000;14
243541;23.09.2010 0:00:00.000000;19
243505;05.02.2009 0:00:00.000000;23
243497;16.03.2009 0:00:00.000000;14
243491;27.02.2009 0:00:00.000000;13
243468;16.03.2009 0:00:00.000000;12
243451;25.02.2009 0:00:00.000000;21
243442;08.05.2010 0:00:00.000000;10
243437;01.10.2009 0:00:00.000000;20
243434;30.09.2010 0:00:00.000000;9
243427;20.02.2009 0:00:00.000000;18
243422;03.03.2009 0:00:00.000000;18
243400;25.02.2009 0:00:00.000000;22
243395;09.10.2009 0:00:00.000000;16
243390;05.02.2009 0:00:00.000000;18
243387;20.10.2009 0:00:00.000000;6
243374;03.10.2009 0:00:00.000000;1
243366;22.02.2009 0:00:00.000000;24
243346;09.10.2009 0:00:00.000000;12
243339;09.09.2010 0:00:00.000000;22
243338;03.09.2010 0:00:00.000000;13
243330;03.03.2009 0:00:00.000000;9
243316;11.04.2010 0:00:00.000000;8
243314;11.04.2010 0:00:00.000000;6
243312;23.09.2010 0:00:00.000000;15
243301;01.01.2009 0:00:00.000000;9
243297;10.10.2010 0:00:00.000000;7
243278;05.02.2009 0:00:00.000000;11
243278;29.09.2010 0:00:00.000000;13
243263;01.01.2009 0:00:00.000000;22
243258;20.02.2009 0:00:00.000000;17
243254;12.05.2010 0:00:00.000000;18
243253;01.10.2009 0:00:00.000000;23
243247;30.03.2009 0:00:00.000000;17
243238;02.03.2009 0:00:00.000000;7
243219;03.04.2009 0:00:00.000000;13
243217;01.03.2009 0:00:00.000000;16
243198;04.02.2009 0:00:00.000000;16
243193;23.02.2009 0:00:00.000000;12
243166;13.09.2010 0:00:00.000000;24
243142;23.02.2009 0:00:00.000000;11
243142;28.02.2009 0:00:00.000000;17
243114;22.02.2009 0:00:00.000000;2
243113;27.02.2009 0:00:00.000000;9
243089;21.02.2009 0:00:00.000000;23
243068;01.01.2009 0:00:00.000000;2
243055;23.02.2009 0:00:00.000000;19
243053;20.10.2009 0:00:00.000000;4
243047;06.03.2009 0:00:00.000000;1
243046;25.02.2009 0:00:00.000000;4
243017;23.02.2009 0:00:00.000000;18
242995;28.02.2009 0:00:00.000000;16
242936;22.02.2009 0:00:00.000000;21
242933;11.03.2009 0:00:00.000000;10
242932;06.02.2009 0:00:00.000000;12
242920;04.02.2009 0:00:00.000000;19
242913;01.01.2009 0:00:00.000000;19
242891;05.02.2009 0:00:00.000000;10
242886;05.02.2009 0:00:00.000000;22
242883;03.09.2010 0:00:00.000000;16
242859;13.01.2009 0:00:00.000000;20
242854;05.04.2010 0:00:00.000000;5
242849;27.02.2009 0:00:00.000000;19
242813;05.02.2009 0:00:00.000000;12
242806;13.01.2009 0:00:00.000000;10
242804;02.01.2009 0:00:00.000000;7
242797;27.02.2009 0:00:00.000000;1
242782;27.02.2009 0:00:00.000000;18
242782;01.10.2010 0:00:00.000000;10
242766;01.01.2009 0:00:00.000000;23
242765;25.12.2010 0:00:00.000000;7
242753;25.02.2009 0:00:00.000000;24
242753;20.10.2009 0:00:00.000000;5
242747;25.09.2010 0:00:00.000000;11
242738;29.09.2010 0:00:00.000000;23
242699;01.01.2009 0:00:00.000000;13
242694;03.03.2009 0:00:00.000000;6
242693;01.03.2009 0:00:00.000000;17
242693;30.09.2010 0:00:00.000000;24
242690;22.02.2009 0:00:00.000000;20
242680;29.09.2010 0:00:00.000000;9
242680;29.09.2010 0:00:00.000000;19
242659;01.01.2009 0:00:00.000000;4
242637;05.04.2010 0:00:00.000000;6
242636;03.09.2010 0:00:00.000000;19
242635;02.01.2009 0:00:00.000000;4
242630;10.09.2010 0:00:00.000000;23
242623;01.03.2009 0:00:00.000000;11
242622;22.02.2009 0:00:00.000000;16
242620;16.03.2009 0:00:00.000000;22
242619;23.02.2009 0:00:00.000000;13
242614;22.02.2009 0:00:00.000000;18
242605;16.09.2010 0:00:00.000000;16
242602;25.02.2009 0:00:00.000000;18
242597;02.03.2009 0:00:00.000000;3
242594;31.03.2009 0:00:00.000000;12
242594;12.05.2010 0:00:00.000000;19
242591;09.10.2009 0:00:00.000000;10
242583;29.09.2010 0:00:00.000000;14
242578;28.02.2009 0:00:00.000000;22
242564;17.03.2009 0:00:00.000000;22
242561;17.03.2009 0:00:00.000000;12
242539;02.01.2009 0:00:00.000000;6
242530;02.10.2010 0:00:00.000000;5
242528;04.02.2009 0:00:00.000000;18
242504;24.02.2009 0:00:00.000000;1
242472;28.02.2009 0:00:00.000000;23
242467;17.03.2009 0:00:00.000000;15
242447;02.03.2009 0:00:00.000000;2
242445;05.10.2009 0:00:00.000000;21
242437;25.02.2009 0:00:00.000000;19
242428;28.02.2009 0:00:00.000000;20
242424;23.03.2009 0:00:00.000000;12
242424;09.09.2010 0:00:00.000000;21
242418;29.09.2010 0:00:00.000000;20
242406;23.03.2009 0:00:00.000000;13
242404;22.09.2010 0:00:00.000000;15
242395;01.01.2009 0:00:00.000000;18
242387;23.09.2010 0:00:00.000000;21
242365;01.01.2009 0:00:00.000000;7
242357;22.02.2009 0:00:00.000000;17
242355;09.10.2010 0:00:00.000000;5
242349;03.03.2009 0:00:00.000000;2
242342;28.02.2009 0:00:00.000000;24
242339;01.01.2009 0:00:00.000000;24
242331;23.02.2009 0:00:00.000000;17
242317;06.12.2009 0:00:00.000000;22
242302;25.12.2010 0:00:00.000000;3
242295;07.10.2010 0:00:00.000000;5
242281;21.02.2009 0:00:00.000000;24
242279;17.03.2009 0:00:00.000000;17
242270;02.01.2009 0:00:00.000000;3
242266;01.01.2009 0:00:00.000000;3
242254;23.02.2009 0:00:00.000000;1
242249;01.01.2009 0:00:00.000000;10
242231;24.09.2010 0:00:00.000000;17
242227;07.10.2009 0:00:00.000000;18
242226;22.02.2009 0:00:00.000000;4
242225;28.02.2009 0:00:00.000000;14
242217;17.03.2009 0:00:00.000000;14
242212;11.05.2010 0:00:00.000000;18
242210;12.05.2010 0:00:00.000000;23
242205;09.09.2010 0:00:00.000000;23
242187;03.02.2009 0:00:00.000000;19
242173;24.02.2009 0:00:00.000000;7
242168;01.10.2009 0:00:00.000000;17
242165;16.03.2009 0:00:00.000000;16
242164;22.02.2009 0:00:00.000000;12
242164;22.02.2009 0:00:00.000000;13
242143;09.10.2009 0:00:00.000000;11
242139;14.01.2009 0:00:00.000000;14
242106;03.03.2009 0:00:00.000000;3
242105;29.09.2010 0:00:00.000000;17
242104;16.03.2009 0:00:00.000000;10
242085;04.10.2010 0:00:00.000000;1
242081;02.01.2009 0:00:00.000000;5
242054;15.01.2009 0:00:00.000000;15
242046;02.01.2009 0:00:00.000000;8
242045;01.03.2009 0:00:00.000000;12
242040;28.02.2009 0:00:00.000000;12
242036;01.03.2009 0:00:00.000000;19
242034;17.03.2009 0:00:00.000000;13
242012;01.10.2009 0:00:00.000000;15
242002;23.02.2009 0:00:00.000000;2
241999;22.09.2010 0:00:00.000000;14
241985;16.03.2009 0:00:00.000000;21
241964;01.03.2009 0:00:00.000000;2
241958;24.03.2009 0:00:00.000000;9
241950;09.10.2009 0:00:00.000000;9
241944;09.10.2009 0:00:00.000000;18
241937;04.03.2009 0:00:00.000000;24
241908;23.02.2009 0:00:00.000000;10
241893;28.02.2009 0:00:00.000000;1
241892;06.02.2009 0:00:00.000000;11
241890;09.10.2009 0:00:00.000000;21
241887;15.01.2009 0:00:00.000000;14
241885;28.02.2009 0:00:00.000000;21
241873;01.03.2009 0:00:00.000000;3
241858;13.01.2009 0:00:00.000000;21
241851;21.02.2009 0:00:00.000000;7
241851;16.03.2009 0:00:00.000000;17
241835;22.09.2010 0:00:00.000000;16
241820;01.01.2009 0:00:00.000000;17
241819;01.01.2009 0:00:00.000000;12
241816;01.01.2009 0:00:00.000000;6
241790;23.03.2009 0:00:00.000000;15
241780;09.10.2009 0:00:00.000000;14
241779;17.03.2009 0:00:00.000000;10
241779;29.09.2010 0:00:00.000000;18
241776;02.01.2009 0:00:00.000000;10
241769;22.02.2009 0:00:00.000000;14
241767;18.10.2009 0:00:00.000000;10
241766;24.02.2009 0:00:00.000000;2
241763;22.02.2009 0:00:00.000000;19
241763;28.02.2009 0:00:00.000000;19
241748;02.03.2009 0:00:00.000000;4
241745;03.03.2009 0:00:00.000000;5
241742;06.12.2009 0:00:00.000000;21
241740;31.03.2009 0:00:00.000000;11
241705;28.02.2009 0:00:00.000000;15
241699;10.10.2010 0:00:00.000000;9
241696;09.10.2009 0:00:00.000000;17
241682;06.02.2009 0:00:00.000000;13
241680;20.02.2009 0:00:00.000000;10
241676;15.09.2010 0:00:00.000000;9
241675;03.10.2010 0:00:00.000000;2
241668;06.02.2009 0:00:00.000000;10
241614;18.03.2009 0:00:00.000000;10
241594;12.05.2010 0:00:00.000000;20
241578;17.03.2009 0:00:00.000000;9
241546;03.11.2009 0:00:00.000000;16
241542;05.02.2009 0:00:00.000000;14
241534;01.01.2009 0:00:00.000000;11
241517;01.02.2009 0:00:00.000000;20
241512;09.10.2009 0:00:00.000000;13
241495;01.03.2009 0:00:00.000000;4
241493;01.03.2009 0:00:00.000000;6
241486;27.09.2010 0:00:00.000000;23
241481;05.09.2010 0:00:00.000000;23
241477;30.03.2009 0:00:00.000000;22
241476;02.02.2009 0:00:00.000000;15
241476;09.09.2010 0:00:00.000000;8
241470;22.02.2009 0:00:00.000000;3
241469;31.03.2009 0:00:00.000000;13
241449;06.12.2009 0:00:00.000000;19
241447;24.02.2009 0:00:00.000000;4
241434;08.10.2009 0:00:00.000000;9
241429;12.05.2010 0:00:00.000000;22
241426;05.02.2009 0:00:00.000000;24
241426;15.03.2009 0:00:00.000000;21
241425;22.09.2010 0:00:00.000000;10
241414;16.09.2010 0:00:00.000000;17
241414;23.09.2010 0:00:00.000000;20
241413;22.09.2010 0:00:00.000000;23
241409;24.02.2009 0:00:00.000000;5
241396;05.10.2009 0:00:00.000000;20
241395;25.02.2009 0:00:00.000000;8
241389;08.10.2009 0:00:00.000000;19
241380;18.03.2009 0:00:00.000000;8
241375;23.03.2009 0:00:00.000000;16
241366;22.02.2009 0:00:00.000000;8
241354;06.12.2009 0:00:00.000000;20
241352;22.02.2009 0:00:00.000000;7
241351;24.09.2010 0:00:00.000000;6
241347;02.10.2010 0:00:00.000000;6
241346;02.03.2009 0:00:00.000000;5
241344;09.10.2009 0:00:00.000000;20
241330;23.02.2009 0:00:00.000000;4
241316;01.03.2009 0:00:00.000000;8
241316;03.11.2009 0:00:00.000000;15
241310;05.02.2009 0:00:00.000000;13
241305;05.10.2009 0:00:00.000000;23
241285;24.10.2009 0:00:00.000000;6
241264;09.10.2009 0:00:00.000000;15
241249;25.02.2009 0:00:00.000000;7
241246;13.01.2009 0:00:00.000000;1
241245;23.03.2009 0:00:00.000000;14
241244;17.03.2009 0:00:00.000000;23
241238;31.03.2009 0:00:00.000000;10
241232;28.02.2009 0:00:00.000000;2
241203;03.03.2009 0:00:00.000000;19
241203;13.03.2009 0:00:00.000000;12
241179;22.02.2009 0:00:00.000000;5
241162;23.02.2009 0:00:00.000000;9
241147;27.02.2009 0:00:00.000000;8
241137;03.04.2009 0:00:00.000000;12
241135;03.02.2009 0:00:00.000000;20
241131;22.02.2009 0:00:00.000000;11
241130;26.02.2009 0:00:00.000000;1
241118;04.03.2009 0:00:00.000000;19
241098;23.02.2009 0:00:00.000000;8
241090;12.05.2010 0:00:00.000000;9
241080;28.02.2009 0:00:00.000000;13
241079;06.12.2009 0:00:00.000000;18
241077;08.10.2009 0:00:00.000000;22
241076;01.03.2009 0:00:00.000000;9
241070;13.03.2009 0:00:00.000000;10
241066;04.02.2009 0:00:00.000000;9
241063;07.09.2010 0:00:00.000000;23
241059;07.09.2010 0:00:00.000000;17
241047;22.02.2009 0:00:00.000000;6
241033;01.03.2009 0:00:00.000000;7
241025;26.02.2009 0:00:00.000000;8
241006;22.02.2009 0:00:00.000000;10
241002;24.03.2009 0:00:00.000000;14
241001;18.03.2009 0:00:00.000000;13
241000;06.10.2009 0:00:00.000000;16
240993;14.01.2009 0:00:00.000000;8
240982;03.04.2009 0:00:00.000000;19
240959;07.10.2009 0:00:00.000000;21
240957;13.03.2009 0:00:00.000000;13
240955;27.02.2009 0:00:00.000000;2
240950;02.10.2010 0:00:00.000000;7
240949;31.03.2009 0:00:00.000000;8
240941;06.12.2009 0:00:00.000000;17
240937;29.09.2010 0:00:00.000000;24
240921;30.03.2009 0:00:00.000000;23
240916;05.09.2010 0:00:00.000000;22
240907;16.09.2010 0:00:00.000000;22
240889;07.10.2009 0:00:00.000000;9
240871;02.02.2009 0:00:00.000000;10
240859;30.03.2009 0:00:00.000000;21
240851;15.09.2010 0:00:00.000000;24
240845;03.04.2009 0:00:00.000000;14
240833;24.09.2010 0:00:00.000000;22
240820;01.10.2009 0:00:00.000000;14
240806;08.05.2010 0:00:00.000000;4
240804;22.02.2009 0:00:00.000000;9
240802;02.02.2009 0:00:00.000000;14
240797;16.03.2009 0:00:00.000000;23
240795;24.09.2010 0:00:00.000000;5
240783;14.01.2009 0:00:00.000000;9
240776;13.03.2009 0:00:00.000000;11
240766;18.02.2009 0:00:00.000000;12
240761;02.05.2010 0:00:00.000000;9
240750;18.03.2009 0:00:00.000000;16
240750;29.09.2010 0:00:00.000000;22
240749;10.10.2010 0:00:00.000000;6
240742;24.02.2009 0:00:00.000000;3
240736;13.01.2009 0:00:00.000000;15
240735;05.03.2009 0:00:00.000000;18
240735;08.10.2010 0:00:00.000000;5
240729;25.02.2009 0:00:00.000000;2
240726;18.03.2009 0:00:00.000000;12
240713;03.02.2009 0:00:00.000000;11
240709;03.03.2009 0:00:00.000000;4
240705;09.10.2009 0:00:00.000000;19
240699;31.03.2009 0:00:00.000000;15
240697;18.03.2009 0:00:00.000000;20
240682;25.09.2010 0:00:00.000000;10
240672;27.02.2009 0:00:00.000000;3
240667;12.05.2010 0:00:00.000000;21
240660;17.03.2009 0:00:00.000000;21
240654;13.01.2009 0:00:00.000000;12
240654;23.02.2009 0:00:00.000000;3
240653;02.09.2010 0:00:00.000000;17
240638;27.02.2009 0:00:00.000000;4
240624;02.02.2009 0:00:00.000000;12
240624;23.02.2009 0:00:00.000000;5
240621;24.02.2009 0:00:00.000000;6
240617;03.09.2010 0:00:00.000000;17
240615;27.03.2009 0:00:00.000000;10
240601;01.03.2009 0:00:00.000000;10
240575;01.10.2009 0:00:00.000000;18
240573;13.03.2009 0:00:00.000000;14
240556;27.03.2009 0:00:00.000000;11
240553;14.01.2009 0:00:00.000000;12
240544;17.03.2009 0:00:00.000000;18
240540;28.02.2009 0:00:00.000000;11
240513;25.12.2010 0:00:00.000000;4
240510;09.03.2009 0:00:00.000000;22
240503;07.10.2009 0:00:00.000000;19
240500;18.03.2009 0:00:00.000000;14
240497;01.01.2009 0:00:00.000000;8
240485;04.03.2009 0:00:00.000000;10
240474;03.04.2009 0:00:00.000000;11
240455;28.02.2009 0:00:00.000000;4
240452;04.03.2009 0:00:00.000000;23
240445;07.10.2009 0:00:00.000000;20
240435;04.02.2009 0:00:00.000000;21
240429;23.03.2009 0:00:00.000000;11
240408;18.03.2009 0:00:00.000000;15
240399;08.10.2009 0:00:00.000000;17
240397;06.12.2009 0:00:00.000000;23
240379;27.02.2009 0:00:00.000000;7
240360;06.02.2009 0:00:00.000000;14
240356;25.02.2009 0:00:00.000000;1
240353;25.02.2009 0:00:00.000000;3
240351;25.12.2010 0:00:00.000000;6
240339;16.03.2009 0:00:00.000000;20
240325;06.10.2010 0:00:00.000000;7
240313;05.03.2009 0:00:00.000000;16
240302;07.10.2009 0:00:00.000000;22
240298;23.02.2009 0:00:00.000000;7
240292;02.01.2009 0:00:00.000000;9
240292;24.03.2009 0:00:00.000000;16
240287;04.03.2009 0:00:00.000000;22
240281;23.09.2010 0:00:00.000000;22
240279;28.09.2010 0:00:00.000000;20
240273;18.03.2009 0:00:00.000000;17
240265;28.02.2009 0:00:00.000000;10
240250;27.03.2009 0:00:00.000000;12
240243;28.02.2009 0:00:00.000000;3
240237;01.10.2009 0:00:00.000000;19
240195;05.09.2010 0:00:00.000000;21
240195;22.09.2010 0:00:00.000000;21
240162;15.01.2009 0:00:00.000000;13
240154;01.10.2009 0:00:00.000000;24
240153;06.09.2010 0:00:00.000000;24
240152;31.03.2009 0:00:00.000000;14
240134;25.03.2009 0:00:00.000000;15
240128;20.02.2009 0:00:00.000000;11
240123;24.03.2009 0:00:00.000000;15
240122;02.02.2009 0:00:00.000000;13
240112;23.09.2010 0:00:00.000000;16
240101;06.10.2009 0:00:00.000000;14
240086;07.12.2009 0:00:00.000000;24
240081;28.09.2010 0:00:00.000000;16
240077;23.03.2009 0:00:00.000000;21
240049;04.03.2009 0:00:00.000000;21
240037;16.03.2009 0:00:00.000000;9
240029;15.03.2009 0:00:00.000000;20
240016;29.09.2010 0:00:00.000000;21
240011;31.03.2009 0:00:00.000000;16
239994;04.03.2009 0:00:00.000000;20
239986;26.02.2009 0:00:00.000000;7
239980;23.09.2010 0:00:00.000000;10
239979;28.02.2009 0:00:00.000000;5
239965;01.03.2009 0:00:00.000000;5
239927;01.10.2010 0:00:00.000000;9
239925;23.09.2010 0:00:00.000000;23
239911;05.03.2009 0:00:00.000000;24
239906;31.03.2009 0:00:00.000000;17
239903;28.02.2009 0:00:00.000000;7
239885;14.01.2009 0:00:00.000000;13
239859;19.03.2009 0:00:00.000000;11
239857;03.04.2009 0:00:00.000000;23
239849;06.10.2009 0:00:00.000000;15
239839;24.03.2009 0:00:00.000000;11
239792;12.05.2010 0:00:00.000000;24
239791;20.02.2009 0:00:00.000000;16
239783;11.01.2009 0:00:00.000000;9
239783;05.02.2009 0:00:00.000000;9
239775;24.03.2009 0:00:00.000000;12
239767;03.11.2009 0:00:00.000000;12
239764;02.02.2009 0:00:00.000000;16
239747;26.03.2009 0:00:00.000000;11
239740;24.09.2010 0:00:00.000000;4
239717;01.10.2009 0:00:00.000000;13
239711;03.09.2010 0:00:00.000000;20
239702;21.09.2010 0:00:00.000000;19
239701;25.02.2009 0:00:00.000000;5
239698;17.03.2009 0:00:00.000000;19
239698;01.10.2009 0:00:00.000000;12
239690;27.02.2009 0:00:00.000000;5
239658;03.04.2009 0:00:00.000000;22
239649;16.03.2009 0:00:00.000000;18
239643;28.09.2010 0:00:00.000000;19
239609;13.05.2010 0:00:00.000000;17
239602;26.03.2009 0:00:00.000000;10
239602;26.03.2009 0:00:00.000000;12
239602;27.03.2009 0:00:00.000000;9
239580;26.03.2009 0:00:00.000000;13
239565;23.02.2009 0:00:00.000000;6
239550;02.02.2009 0:00:00.000000;18
239545;06.02.2009 0:00:00.000000;9
239544;13.03.2009 0:00:00.000000;16
239492;21.02.2009 0:00:00.000000;11
239491;04.03.2009 0:00:00.000000;11
239491;23.03.2009 0:00:00.000000;20
239486;28.02.2009 0:00:00.000000;6
239480;23.03.2009 0:00:00.000000;19
239443;19.03.2009 0:00:00.000000;13
239411;16.03.2009 0:00:00.000000;8
239404;06.02.2009 0:00:00.000000;1
239386;11.03.2009 0:00:00.000000;11
239380;26.03.2009 0:00:00.000000;16
239351;25.09.2010 0:00:00.000000;12
239346;09.10.2009 0:00:00.000000;22
239333;25.12.2010 0:00:00.000000;5
239321;18.03.2009 0:00:00.000000;9
239321;19.03.2009 0:00:00.000000;16
239312;15.03.2009 0:00:00.000000;19
239310;04.03.2009 0:00:00.000000;9
239302;28.02.2009 0:00:00.000000;9
239287;02.03.2009 0:00:00.000000;6
239286;13.01.2009 0:00:00.000000;13
239279;14.09.2010 0:00:00.000000;8
239267;26.02.2009 0:00:00.000000;2
239263;13.03.2009 0:00:00.000000;9
239250;09.10.2009 0:00:00.000000;8
239241;16.02.2009 0:00:00.000000;12
239232;28.09.2010 0:00:00.000000;17
239225;22.09.2010 0:00:00.000000;13
239222;02.02.2009 0:00:00.000000;11
239219;05.12.2009 0:00:00.000000;18
239216;21.02.2009 0:00:00.000000;6
